complaint_text,topic
This is unacceptable. app is stuck on the loading screen after I enter my login details. This has happened for two days straight. I expect a response within 24 hours.,mobile_app_login
I've been a loyal customer for years and now the toll system said my ETC card was invalid even though it's registered and topped up. I will escalate to the regulator if this is not resolved.,etc_card_toll
I've been a loyal customer for years and now login button is not responding on the mobile banking app. I've tapped it dozens of times. Please resolve this immediately.,mobile_app_login
I need urgent help — i'm being charged an annual fee I never agreed to on my credit card account. This is affecting my daily life.,credit_card_billing
"Dear support team, aTM dispensed short of the requested amount but debited my account for the full amount. This is affecting my daily life.",debit_card_atm
This is unacceptable. i was billed twice for the same transaction at Grab on my credit card.,credit_card_billing
I am extremely frustrated because login button is not responding on the mobile banking app. I've tapped it dozens of times. This is affecting my daily life.,mobile_app_login
The online banking portal redirects me to an error page every time I try to log in.,online_banking_access
I've been a loyal customer for years and now the top-up limit for my ETC card was reduced without notice. I cannot add the amount I need. This is affecting my daily life.,etc_card_topup
I need urgent help — i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks.,credit_card_billing
I am extremely frustrated because mobile app is unresponsive after I switch between accounts. I have to reinstall it every time.,mobile_app_crash
This is unacceptable. credit card declined for an online purchase of RM 77.68. My card is active and not expired. Please resolve this immediately.,credit_card_declined
I need urgent help — i'm getting 'Session expired' error right after I log in. Cannot stay logged into the app. I expect a response within 24 hours.,mobile_app_login
The toll plaza scanner rejected my ETC card three times. I had to pay cash as a result. Please resolve this immediately.,etc_card_toll
"Dear support team, my credit card keeps getting declined even though I paid off the full balance last week.",credit_card_declined
"I am extremely frustrated because credit card declined for an online purchase of RM 2,427.20. My card is active and not expired.",credit_card_declined
"Dear support team, my credit card interest rate was changed without prior notification. My bill is much higher than expected. I will escalate to the regulator if this is not resolved.",credit_card_billing
This is unacceptable. the bank blocked my debit card without sending me a notification or reason. I expect a response within 24 hours.,debit_card_blocked
"Hi, I'm writing to complain that i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. I expect a response within 24 hours.",mobile_app_login
This is my third complaint about this issue. online banking dashboard shows all zeros — my accounts and transactions are not displaying. I expect a response within 24 hours.,online_banking_access
